year	component	emission	sector	value	unit
2012	footprint_gross_imports	Biomass CO2	Motion picture, video and television programme production services, sound recording and music publishing; programming and broadcasting services	49.019988692639956	kt
2012	footprint_gross_imports	Biomass CO2	Telecommunications services	6.282335782098027	kt
2012	footprint_gross_imports	Biomass CO2	Computer programming, consultancy and related services; information services	17.21446965005367	kt
2012	footprint_gross_imports	Biomass CO2	Financial services, except insurance and pension funding	8.120553845815452	kt
2012	footprint_gross_imports	Biomass CO2	Insurance, reinsurance and pension funding services, except compulsory social security	0.5490015680237885	kt
2012	footprint_gross_imports	Biomass CO2	Services auxiliary to financial services and insurance services	9.797365198941788	kt
2012	footprint_gross_imports	Biomass CO2	Real estate services (excluding imputed rents)	0.4081242729393738	kt
2012	footprint_gross_imports	Biomass CO2	Imputed rents of owner-occupied dwellings	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Legal and accounting services; services of head offices; management consulting services	47.061545729914116	kt
2012	footprint_gross_imports	Biomass CO2	Architectural and engineering services; technical testing and analysis services	8.449109405328137	kt
2012	footprint_gross_imports	Biomass CO2	Scientific research and development services	10.524571391931758	kt
2012	footprint_gross_imports	Biomass CO2	Advertising and market research services	7.162790994748087	kt
