year	component	emission	sector	value	unit
2012	footprint_gross_imports	HFC	Textiles & wearing apparel	143079.98226952078	t
2012	footprint_gross_imports	N2O	Wholesale, retail , Hospitality	2569.032711634172	t
2012	footprint_gross_imports	N2O	Business Services	498.1513941994827	t
2012	footprint_gross_imports	N2O	Transport	469.13783738305733	t
2012	footprint_gross_imports	N2O	Metal & metal products	495.47187702125416	t
2012	footprint_gross_imports	N2O	Petroleum, chem & non-met	1767.9440580811429	t
2012	footprint_gross_imports	N2O	Electrical & machinery	604.3825159467964	t
2012	footprint_gross_imports	N2O	Construction	8.920146355641993	t
2012	footprint_gross_imports	N2O	Recreation; other services	20.591076621973095	t
2012	footprint_gross_imports	N2O	Public services	0.0	t
2012	footprint_gross_imports	N2O	Electricity, gas & water	59.85622576758519	t
2012	footprint_gross_imports	N2O	Agriculture, forestry & fishing	2904.6099090048033	t
2012	footprint_gross_imports	N2O	Food, beverages & tobacco	3145.6533287801903	t
2012	footprint_gross_imports	N2O	Other manufacturing & recycl.	231.36710232368125	t
2012	footprint_gross_imports	N2O	Mining & quarrying	239.45655802652985	t
2012	footprint_gross_imports	N2O	Transport equipment	327.40247885087035	t
2012	footprint_gross_imports	N2O	Wood, paper & publishing	265.4251199981539	t
2012	footprint_gross_imports	N2O	Textiles & wearing apparel	1052.6356420029797	t
2012	footprint_gross_imports	PFC	Wholesale, retail , Hospitality	9380.999458139038	t
