year	component	emission	sector	region	value	unit
2020	import	PFC	Petroleum, chem & non-met	Norway	97.47835473089998	t CO2-eq
2020	import	PFC	Public services	Europe	0.0	t CO2-eq
2020	import	PFC	Public services	Advanced	0.0	t CO2-eq
2020	import	PFC	Public services	Developing	0.0	t CO2-eq
2020	import	PFC	Public services	Norway	0.0	t CO2-eq
2020	import	PFC	Recreation; other services	Europe	24.989439985767955	t CO2-eq
2020	import	PFC	Recreation; other services	Advanced	10.58062033682294	t CO2-eq
2020	import	PFC	Recreation; other services	Developing	49.448993754205	t CO2-eq
2020	import	PFC	Recreation; other services	Norway	4.6758767768426335	t CO2-eq
2020	import	PFC	Textiles & wearing apparel	Europe	316.71867560513857	t CO2-eq
2020	import	PFC	Textiles & wearing apparel	Advanced	169.12469518147265	t CO2-eq
2020	import	PFC	Textiles & wearing apparel	Developing	1976.1037948658686	t CO2-eq
2020	import	PFC	Textiles & wearing apparel	Norway	55.1356012675629	t CO2-eq
2020	import	PFC	Transport	Europe	6.827540335807317	t CO2-eq
2020	import	PFC	Transport	Advanced	4.447065433226731	t CO2-eq
2020	import	PFC	Transport	Developing	12.590629709076907	t CO2-eq
2020	import	PFC	Transport	Norway	1.7851860516649822	t CO2-eq
2020	import	PFC	Transport equipment	Europe	1304.8692509275932	t CO2-eq
2020	import	PFC	Transport equipment	Advanced	676.2053960993157	t CO2-eq
2020	import	PFC	Transport equipment	Developing	2726.7180798500544	t CO2-eq
2020	import	PFC	Transport equipment	Norway	285.17217768413053	t CO2-eq
2020	import	PFC	Wholesale, retail & hospitality	Europe	210.07239132636437	t CO2-eq
2020	import	PFC	Wholesale, retail & hospitality	Advanced	56.77627636693453	t CO2-eq
2020	import	PFC	Wholesale, retail & hospitality	Developing	166.48286993620115	t CO2-eq
2020	import	PFC	Wholesale, retail & hospitality	Norway	50.61828990917	t CO2-eq
2020	import	PFC	Wood, paper & publishing	Europe	157.94928866081437	t CO2-eq
2020	import	PFC	Wood, paper & publishing	Advanced	22.156968191422646	t CO2-eq
2020	import	PFC	Wood, paper & publishing	Developing	105.1799120955297	t CO2-eq
2020	import	PFC	Wood, paper & publishing	Norway	86.73888352826361	t CO2-eq
2020	import	SF6_NF3	Agriculture, forestry & fishing	Europe	1509.0587641612099	t CO2-eq
2020	import	SF6_NF3	Agriculture, forestry & fishing	Advanced	319.6968873629842	t CO2-eq
2020	import	SF6_NF3	Agriculture, forestry & fishing	Developing	2827.770859922083	t CO2-eq
2020	import	SF6_NF3	Agriculture, forestry & fishing	Norway	2.2283922733270094	t CO2-eq
2020	import	SF6_NF3	Business Services	Europe	142.46900585623987	t CO2-eq
2020	import	SF6_NF3	Business Services	Advanced	139.96649391995248	t CO2-eq
2020	import	SF6_NF3	Business Services	Developing	715.8188963503336	t CO2-eq
2020	import	SF6_NF3	Business Services	Norway	1.1341418748438654	t CO2-eq
2020	import	SF6_NF3	Construction	Europe	0.0	t CO2-eq
2020	import	SF6_NF3	Construction	Advanced	0.0	t CO2-eq
2020	import	SF6_NF3	Construction	Developing	0.0	t CO2-eq
2020	import	SF6_NF3	Construction	Norway	0.0	t CO2-eq
2020	import	SF6_NF3	Electrical & machinery	Europe	649.3942611522066	t CO2-eq
2020	import	SF6_NF3	Electrical & machinery	Advanced	758.7896369805245	t CO2-eq
2020	import	SF6_NF3	Electrical & machinery	Developing	14789.742513742298	t CO2-eq
2020	import	SF6_NF3	Electrical & machinery	Norway	6.7835450876898165	t CO2-eq
2020	import	SF6_NF3	Electricity, gas & water	Europe	4.788369675414271	t CO2-eq
2020	import	SF6_NF3	Electricity, gas & water	Advanced	8.804488239289864	t CO2-eq
2020	import	SF6_NF3	Electricity, gas & water	Developing	30.343327730115664	t CO2-eq
2020	import	SF6_NF3	Electricity, gas & water	Norway	0.12485714506397	t CO2-eq
2020	import	SF6_NF3	Food, beverages & tobacco	Europe	1864.003898647596	t CO2-eq
2020	import	SF6_NF3	Food, beverages & tobacco	Advanced	742.1277724481884	t CO2-eq
2020	import	SF6_NF3	Food, beverages & tobacco	Developing	4494.67837756116	t CO2-eq
2020	import	SF6_NF3	Food, beverages & tobacco	Norway	10.071519235486347	t CO2-eq
2020	import	SF6_NF3	Metal & metal products	Europe	132.32087782994745	t CO2-eq
2020	import	SF6_NF3	Metal & metal products	Advanced	77.30573364012565	t CO2-eq
2020	import	SF6_NF3	Metal & metal products	Developing	561.1116580670993	t CO2-eq
2020	import	SF6_NF3	Metal & metal products	Norway	1.3521255378433914	t CO2-eq
2020	import	SF6_NF3	Mining & quarrying	Europe	29.70342287361953	t CO2-eq
2020	import	SF6_NF3	Mining & quarrying	Advanced	13.340604460535365	t CO2-eq
2020	import	SF6_NF3	Mining & quarrying	Developing	41.5068035475849	t CO2-eq
2020	import	SF6_NF3	Mining & quarrying	Norway	0.0700483324838523	t CO2-eq
2020	import	SF6_NF3	Other manufacturing & recycl.	Europe	434.3292307933863	t CO2-eq
2020	import	SF6_NF3	Other manufacturing & recycl.	Advanced	282.10078669684805	t CO2-eq
2020	import	SF6_NF3	Other manufacturing & recycl.	Developing	4275.141868354265	t CO2-eq
2020	import	SF6_NF3	Other manufacturing & recycl.	Norway	11.72050421704267	t CO2-eq
2020	import	SF6_NF3	Petroleum, chem & non-met	Europe	1443.0237428226524	t CO2-eq
2020	import	SF6_NF3	Petroleum, chem & non-met	Advanced	1689.3015496835324	t CO2-eq
2020	import	SF6_NF3	Petroleum, chem & non-met	Developing	8255.705715325881	t CO2-eq
2020	import	SF6_NF3	Petroleum, chem & non-met	Norway	32.79274347639716	t CO2-eq
2020	import	SF6_NF3	Public services	Europe	0.0	t CO2-eq
2020	import	SF6_NF3	Public services	Advanced	0.0	t CO2-eq
2020	import	SF6_NF3	Public services	Developing	0.0	t CO2-eq
2020	import	SF6_NF3	Public services	Norway	0.0	t CO2-eq
2020	import	SF6_NF3	Recreation; other services	Europe	32.63654423838942	t CO2-eq
2020	import	SF6_NF3	Recreation; other services	Advanced	31.87888930499455	t CO2-eq
2020	import	SF6_NF3	Recreation; other services	Developing	218.54895682294617	t CO2-eq
2020	import	SF6_NF3	Recreation; other services	Norway	0.3707945389790997	t CO2-eq
2020	import	SF6_NF3	Textiles & wearing apparel	Europe	430.63464587396237	t CO2-eq
2020	import	SF6_NF3	Textiles & wearing apparel	Advanced	613.7875741146077	t CO2-eq
2020	import	SF6_NF3	Textiles & wearing apparel	Developing	13311.251617276483	t CO2-eq
2020	import	SF6_NF3	Textiles & wearing apparel	Norway	2.4671296893749184	t CO2-eq
2020	import	SF6_NF3	Transport	Europe	13.75030587994361	t CO2-eq
2020	import	SF6_NF3	Transport	Advanced	10.82004050704122	t CO2-eq
2020	import	SF6_NF3	Transport	Developing	48.44048124830902	t CO2-eq
2020	import	SF6_NF3	Transport	Norway	0.2609711489962464	t CO2-eq
2020	import	SF6_NF3	Transport equipment	Europe	2404.9381702858946	t CO2-eq
2020	import	SF6_NF3	Transport equipment	Advanced	1485.91071821773	t CO2-eq
2020	import	SF6_NF3	Transport equipment	Developing	4987.506197294035	t CO2-eq
2020	import	SF6_NF3	Transport equipment	Norway	11.010280867986616	t CO2-eq
2020	import	SF6_NF3	Wholesale, retail & hospitality	Europe	392.9490510951086	t CO2-eq
2020	import	SF6_NF3	Wholesale, retail & hospitality	Advanced	181.5405371024438	t CO2-eq
2020	import	SF6_NF3	Wholesale, retail & hospitality	Developing	667.1517746296436	t CO2-eq
2020	import	SF6_NF3	Wholesale, retail & hospitality	Norway	4.177846798080137	t CO2-eq
2020	import	SF6_NF3	Wood, paper & publishing	Europe	136.51680514240547	t CO2-eq
2020	import	SF6_NF3	Wood, paper & publishing	Advanced	62.4127749577011	t CO2-eq
2020	import	SF6_NF3	Wood, paper & publishing	Developing	338.9070096975738	t CO2-eq
2020	import	SF6_NF3	Wood, paper & publishing	Norway	2.7399828775547617	t CO2-eq
2020	import_domestic	Biomass CO2	Agriculture, forestry & fishing	Europe	17.73697687710019	kt
2020	import_domestic	Biomass CO2	Agriculture, forestry & fishing	Advanced	1.0524378222732396	kt
2020	import_domestic	Biomass CO2	Agriculture, forestry & fishing	Developing	6.483853317590488	kt
2020	import_domestic	Biomass CO2	Agriculture, forestry & fishing	Norway	0.0408883496328166	kt
2020	import_domestic	Biomass CO2	Business Services	Europe	224.89198562895953	kt
2020	import_domestic	Biomass CO2	Business Services	Advanced	9.648731510321257	kt
2020	import_domestic	Biomass CO2	Business Services	Developing	56.72833865650644	kt
2020	import_domestic	Biomass CO2	Business Services	Norway	0.47443417766025653	kt
2020	import_domestic	Biomass CO2	Construction	Europe	3.439533875688484	kt
2020	import_domestic	Biomass CO2	Construction	Advanced	0.18443894227396168	kt
2020	import_domestic	Biomass CO2	Construction	Developing	0.8987392947419094	kt
2020	import_domestic	Biomass CO2	Construction	Norway	0.0081735355274477	kt
2020	import_domestic	Biomass CO2	Electrical & machinery	Europe	3.8061949835013937	kt
2020	import_domestic	Biomass CO2	Electrical & machinery	Advanced	0.8327120002203658	kt
2020	import_domestic	Biomass CO2	Electrical & machinery	Developing	1.644049687201218	kt
2020	import_domestic	Biomass CO2	Electrical & machinery	Norway	0.0112977751816053	kt
2020	import_domestic	Biomass CO2	Electricity, gas & water	Europe	31.6782353091052	kt
2020	import_domestic	Biomass CO2	Electricity, gas & water	Advanced	2.0302883318430935	kt
2020	import_domestic	Biomass CO2	Electricity, gas & water	Developing	9.658868492295598	kt
2020	import_domestic	Biomass CO2	Electricity, gas & water	Norway	0.06377883767867479	kt
2020	import_domestic	Biomass CO2	Food, beverages & tobacco	Europe	185.33477753278765	kt
2020	import_domestic	Biomass CO2	Food, beverages & tobacco	Advanced	10.28099200655948	kt
2020	import_domestic	Biomass CO2	Food, beverages & tobacco	Developing	70.15541763348891	kt
2020	import_domestic	Biomass CO2	Food, beverages & tobacco	Norway	0.4162683195760059	kt
2020	import_domestic	Biomass CO2	Metal & metal products	Europe	2.348883289293381	kt
2020	import_domestic	Biomass CO2	Metal & metal products	Advanced	0.9034215769856337	kt
2020	import_domestic	Biomass CO2	Metal & metal products	Developing	0.9748240665171989	kt
2020	import_domestic	Biomass CO2	Metal & metal products	Norway	0.0058571578357547996	kt
2020	import_domestic	Biomass CO2	Mining & quarrying	Europe	1.6427107583117586	kt
2020	import_domestic	Biomass CO2	Mining & quarrying	Advanced	0.22267165290676572	kt
2020	import_domestic	Biomass CO2	Mining & quarrying	Developing	0.6296162487893016	kt
2020	import_domestic	Biomass CO2	Mining & quarrying	Norway	0.0050688798544984	kt
2020	import_domestic	Biomass CO2	Other manufacturing & recycl.	Europe	10.436802385308454	kt
2020	import_domestic	Biomass CO2	Other manufacturing & recycl.	Advanced	1.0937391354813495	kt
2020	import_domestic	Biomass CO2	Other manufacturing & recycl.	Developing	6.429011885620804	kt
2020	import_domestic	Biomass CO2	Other manufacturing & recycl.	Norway	0.0311574948524225	kt
2020	import_domestic	Biomass CO2	Petroleum, chem & non-met	Europe	13.513291733334333	kt
2020	import_domestic	Biomass CO2	Petroleum, chem & non-met	Advanced	1.388024030536804	kt
2020	import_domestic	Biomass CO2	Petroleum, chem & non-met	Developing	9.294346662792886	kt
2020	import_domestic	Biomass CO2	Petroleum, chem & non-met	Norway	0.0351882491856024	kt
2020	import_domestic	Biomass CO2	Public services	Europe	33.31031732854161	kt
2020	import_domestic	Biomass CO2	Public services	Advanced	2.423984339787945	kt
2020	import_domestic	Biomass CO2	Public services	Developing	14.159301689877115	kt
2020	import_domestic	Biomass CO2	Public services	Norway	0.09284222964899519	kt
2020	import_domestic	Biomass CO2	Recreation; other services	Europe	26.2689730342335	kt
2020	import_domestic	Biomass CO2	Recreation; other services	Advanced	1.4542514478175912	kt
2020	import_domestic	Biomass CO2	Recreation; other services	Developing	13.040006120227467	kt
2020	import_domestic	Biomass CO2	Recreation; other services	Norway	0.068707582625565	kt
2020	import_domestic	Biomass CO2	Textiles & wearing apparel	Europe	3.448111286914879	kt
2020	import_domestic	Biomass CO2	Textiles & wearing apparel	Advanced	0.3230224389323644	kt
2020	import_domestic	Biomass CO2	Textiles & wearing apparel	Developing	1.977918831579075	kt
2020	import_domestic	Biomass CO2	Textiles & wearing apparel	Norway	0.0075234774501849	kt
2020	import_domestic	Biomass CO2	Transport	Europe	37.535079791715226	kt
2020	import_domestic	Biomass CO2	Transport	Advanced	3.89332138889384	kt
2020	import_domestic	Biomass CO2	Transport	Developing	14.33449159913815	kt
2020	import_domestic	Biomass CO2	Transport	Norway	0.11477252979538491	kt
2020	import_domestic	Biomass CO2	Transport equipment	Europe	9.177206988392093	kt
2020	import_domestic	Biomass CO2	Transport equipment	Advanced	2.664244060169123	kt
2020	import_domestic	Biomass CO2	Transport equipment	Developing	4.36837424511746	kt
2020	import_domestic	Biomass CO2	Transport equipment	Norway	0.0291783306415556	kt
2020	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Europe	264.6800870055822	kt
2020	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Advanced	11.595149384202301	kt
2020	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Developing	60.6122458080978	kt
2020	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Norway	0.428218965957195	kt
2020	import_domestic	Biomass CO2	Wood, paper & publishing	Europe	17.952241476012023	kt
2020	import_domestic	Biomass CO2	Wood, paper & publishing	Advanced	0.33574436890025683	kt
2020	import_domestic	Biomass CO2	Wood, paper & publishing	Developing	0.4837537243710979	kt
2020	import_domestic	Biomass CO2	Wood, paper & publishing	Norway	0.0109204861822536	kt
2020	import_domestic	CH4	Agriculture, forestry & fishing	Europe	430.075825623848	t
2020	import_domestic	CH4	Agriculture, forestry & fishing	Advanced	130.26543068303124	t
2020	import_domestic	CH4	Agriculture, forestry & fishing	Developing	1018.8046727673883	t
2020	import_domestic	CH4	Agriculture, forestry & fishing	Norway	56.25459218920386	t
2020	import_domestic	CH4	Business Services	Europe	2310.0022214788323	t
2020	import_domestic	CH4	Business Services	Advanced	752.2121660870253	t
2020	import_domestic	CH4	Business Services	Developing	6415.772864813932	t
2020	import_domestic	CH4	Business Services	Norway	238.11516655033427	t
2020	import_domestic	CH4	Construction	Europe	41.05600480991053	t
2020	import_domestic	CH4	Construction	Advanced	16.767134380102437	t
2020	import_domestic	CH4	Construction	Developing	148.9276122067255	t
2020	import_domestic	CH4	Construction	Norway	4.911777882848616	t
2020	import_domestic	CH4	Electrical & machinery	Europe	77.21262265425256	t
2020	import_domestic	CH4	Electrical & machinery	Advanced	64.44706784787577	t
2020	import_domestic	CH4	Electrical & machinery	Developing	375.67036483031217	t
2020	import_domestic	CH4	Electrical & machinery	Norway	4.547020515058845	t
2020	import_domestic	CH4	Electricity, gas & water	Europe	928.6958765098992	t
2020	import_domestic	CH4	Electricity, gas & water	Advanced	205.82373852205757	t
2020	import_domestic	CH4	Electricity, gas & water	Developing	1500.0290452082095	t
2020	import_domestic	CH4	Electricity, gas & water	Norway	46.301548894823654	t
2020	import_domestic	CH4	Food, beverages & tobacco	Europe	5274.291337795907	t
2020	import_domestic	CH4	Food, beverages & tobacco	Advanced	837.279138596429	t
2020	import_domestic	CH4	Food, beverages & tobacco	Developing	8312.250284294707	t
2020	import_domestic	CH4	Food, beverages & tobacco	Norway	232.13039282030624	t
2020	import_domestic	CH4	Metal & metal products	Europe	94.40787817281651	t
2020	import_domestic	CH4	Metal & metal products	Advanced	81.01716102350414	t
2020	import_domestic	CH4	Metal & metal products	Developing	348.452347666493	t
2020	import_domestic	CH4	Metal & metal products	Norway	5.2877443010673275	t
2020	import_domestic	CH4	Mining & quarrying	Europe	40.605300407265744	t
2020	import_domestic	CH4	Mining & quarrying	Advanced	23.798705398232578	t
2020	import_domestic	CH4	Mining & quarrying	Developing	144.87305555925857	t
2020	import_domestic	CH4	Mining & quarrying	Norway	5.878881371627168	t
2020	import_domestic	CH4	Other manufacturing & recycl.	Europe	114.91466014017233	t
2020	import_domestic	CH4	Other manufacturing & recycl.	Advanced	79.01063593395226	t
2020	import_domestic	CH4	Other manufacturing & recycl.	Developing	485.9261319768136	t
2020	import_domestic	CH4	Other manufacturing & recycl.	Norway	10.525425728328697	t
2020	import_domestic	CH4	Petroleum, chem & non-met	Europe	845.4410022195187	t
2020	import_domestic	CH4	Petroleum, chem & non-met	Advanced	479.47053099254697	t
2020	import_domestic	CH4	Petroleum, chem & non-met	Developing	3967.4093033632853	t
2020	import_domestic	CH4	Petroleum, chem & non-met	Norway	106.0106096515103	t
2020	import_domestic	CH4	Public services	Europe	573.7067590095968	t
2020	import_domestic	CH4	Public services	Advanced	299.9755431143203	t
2020	import_domestic	CH4	Public services	Developing	2156.852931239776	t
2020	import_domestic	CH4	Public services	Norway	150.00159236527938	t
2020	import_domestic	CH4	Recreation; other services	Europe	294.6033281428147	t
2020	import_domestic	CH4	Recreation; other services	Advanced	127.433127020602	t
2020	import_domestic	CH4	Recreation; other services	Developing	1249.86533329907	t
2020	import_domestic	CH4	Recreation; other services	Norway	46.9875751218695	t
2020	import_domestic	CH4	Textiles & wearing apparel	Europe	63.7236046702699	t
2020	import_domestic	CH4	Textiles & wearing apparel	Advanced	28.574190459993318	t
2020	import_domestic	CH4	Textiles & wearing apparel	Developing	273.5008210066036	t
2020	import_domestic	CH4	Textiles & wearing apparel	Norway	8.332580181251481	t
2020	import_domestic	CH4	Transport	Europe	783.0461435080547	t
2020	import_domestic	CH4	Transport	Advanced	409.20246543842217	t
2020	import_domestic	CH4	Transport	Developing	2689.0908190508394	t
2020	import_domestic	CH4	Transport	Norway	157.94347789312843	t
2020	import_domestic	CH4	Transport equipment	Europe	227.0506780007168	t
2020	import_domestic	CH4	Transport equipment	Advanced	225.42479690729283	t
2020	import_domestic	CH4	Transport equipment	Developing	948.3994946201054	t
2020	import_domestic	CH4	Transport equipment	Norway	31.473961840916193	t
2020	import_domestic	CH4	Wholesale, retail & hospitality	Europe	2738.0002939949372	t
2020	import_domestic	CH4	Wholesale, retail & hospitality	Advanced	844.1667460607573	t
2020	import_domestic	CH4	Wholesale, retail & hospitality	Developing	6996.04022475424	t
2020	import_domestic	CH4	Wholesale, retail & hospitality	Norway	257.7749185438488	t
2020	import_domestic	CH4	Wood, paper & publishing	Europe	34.08884365509948	t
2020	import_domestic	CH4	Wood, paper & publishing	Advanced	9.990724863574627	t
2020	import_domestic	CH4	Wood, paper & publishing	Developing	64.63995459997237	t
2020	import_domestic	CH4	Wood, paper & publishing	Norway	4.5826442976239665	t
2020	import_domestic	CO2	Agriculture, forestry & fishing	Europe	46.30365966622218	kt
2020	import_domestic	CO2	Agriculture, forestry & fishing	Advanced	12.366385202914268	kt
2020	import_domestic	CO2	Agriculture, forestry & fishing	Developing	52.100290219761646	kt
2020	import_domestic	CO2	Agriculture, forestry & fishing	Norway	1.6608212863872924	kt
2020	import_domestic	CO2	Business Services	Europe	382.0813238358427	kt
2020	import_domestic	CO2	Business Services	Advanced	87.75835982837793	kt
2020	import_domestic	CO2	Business Services	Developing	599.6256015648639	kt
2020	import_domestic	CO2	Business Services	Norway	9.130145260336336	kt
2020	import_domestic	CO2	Construction	Europe	7.669056297178204	kt
2020	import_domestic	CO2	Construction	Advanced	1.832162332716474	kt
2020	import_domestic	CO2	Construction	Developing	16.14359859237534	kt
2020	import_domestic	CO2	Construction	Norway	0.1766413167549443	kt
2020	import_domestic	CO2	Electrical & machinery	Europe	12.69918650060465	kt
2020	import_domestic	CO2	Electrical & machinery	Advanced	6.943641761383935	kt
2020	import_domestic	CO2	Electrical & machinery	Developing	47.09120935153266	kt
2020	import_domestic	CO2	Electrical & machinery	Norway	0.24073111048085188	kt
2020	import_domestic	CO2	Electricity, gas & water	Europe	73.91715648340471	kt
2020	import_domestic	CO2	Electricity, gas & water	Advanced	22.653380092138157	kt
2020	import_domestic	CO2	Electricity, gas & water	Developing	121.60780748972533	kt
2020	import_domestic	CO2	Electricity, gas & water	Norway	1.697552952166554	kt
2020	import_domestic	CO2	Food, beverages & tobacco	Europe	406.8885880975905	kt
2020	import_domestic	CO2	Food, beverages & tobacco	Advanced	89.2959099783888	kt
2020	import_domestic	CO2	Food, beverages & tobacco	Developing	417.8140091745308	kt
2020	import_domestic	CO2	Food, beverages & tobacco	Norway	9.756168163390273	kt
2020	import_domestic	CO2	Metal & metal products	Europe	10.201932533622687	kt
2020	import_domestic	CO2	Metal & metal products	Advanced	7.1675196741270835	kt
2020	import_domestic	CO2	Metal & metal products	Developing	20.633286095534206	kt
2020	import_domestic	CO2	Metal & metal products	Norway	0.1919944497545325	kt
2020	import_domestic	CO2	Mining & quarrying	Europe	6.930164477142507	kt
2020	import_domestic	CO2	Mining & quarrying	Advanced	2.3365374057199744	kt
2020	import_domestic	CO2	Mining & quarrying	Developing	10.261562070212854	kt
2020	import_domestic	CO2	Mining & quarrying	Norway	0.2000090732219214	kt
2020	import_domestic	CO2	Other manufacturing & recycl.	Europe	19.616609763212676	kt
2020	import_domestic	CO2	Other manufacturing & recycl.	Advanced	8.412114821256818	kt
2020	import_domestic	CO2	Other manufacturing & recycl.	Developing	47.0649267246943	kt
2020	import_domestic	CO2	Other manufacturing & recycl.	Norway	0.4358582697422044	kt
2020	import_domestic	CO2	Petroleum, chem & non-met	Europe	65.11978174547156	kt
2020	import_domestic	CO2	Petroleum, chem & non-met	Advanced	24.7014300577874	kt
2020	import_domestic	CO2	Petroleum, chem & non-met	Developing	81.3208152919783	kt
2020	import_domestic	CO2	Petroleum, chem & non-met	Norway	2.6820481555166076	kt
2020	import_domestic	CO2	Public services	Europe	106.15948462287115	kt
2020	import_domestic	CO2	Public services	Advanced	32.060314378009934	kt
2020	import_domestic	CO2	Public services	Developing	164.48143497418837	kt
2020	import_domestic	CO2	Public services	Norway	4.222422366390173	kt
2020	import_domestic	CO2	Recreation; other services	Europe	50.45660760404175	kt
2020	import_domestic	CO2	Recreation; other services	Advanced	14.782421179255465	kt
2020	import_domestic	CO2	Recreation; other services	Developing	138.84704392706738	kt
2020	import_domestic	CO2	Recreation; other services	Norway	1.5571804963051314	kt
2020	import_domestic	CO2	Textiles & wearing apparel	Europe	8.905757103088153	kt
2020	import_domestic	CO2	Textiles & wearing apparel	Advanced	3.1446631812034846	kt
2020	import_domestic	CO2	Textiles & wearing apparel	Developing	22.03953505355701	kt
2020	import_domestic	CO2	Textiles & wearing apparel	Norway	0.2643839641976432	kt
2020	import_domestic	CO2	Transport	Europe	155.91757305043743	kt
2020	import_domestic	CO2	Transport	Advanced	45.66729536298629	kt
2020	import_domestic	CO2	Transport	Developing	215.95686221320076	kt
2020	import_domestic	CO2	Transport	Norway	5.710664053540173	kt
2020	import_domestic	CO2	Transport equipment	Europe	37.60744808872883	kt
2020	import_domestic	CO2	Transport equipment	Advanced	21.928771284891667	kt
2020	import_domestic	CO2	Transport equipment	Developing	76.42613888218258	kt
2020	import_domestic	CO2	Transport equipment	Norway	1.0179718445287929	kt
2020	import_domestic	CO2	Wholesale, retail & hospitality	Europe	413.95066135145004	kt
2020	import_domestic	CO2	Wholesale, retail & hospitality	Advanced	105.5674222171788	kt
2020	import_domestic	CO2	Wholesale, retail & hospitality	Developing	647.3618601137106	kt
2020	import_domestic	CO2	Wholesale, retail & hospitality	Norway	10.022314396296524	kt
2020	import_domestic	CO2	Wood, paper & publishing	Europe	6.255146032969709	kt
2020	import_domestic	CO2	Wood, paper & publishing	Advanced	1.120978040922787	kt
2020	import_domestic	CO2	Wood, paper & publishing	Developing	4.881092327877538	kt
2020	import_domestic	CO2	Wood, paper & publishing	Norway	0.167577609253164	kt
2020	import_domestic	GHG	Agriculture, forestry & fishing	Europe	0.06754311879817092	Mt
2020	import_domestic	GHG	Agriculture, forestry & fishing	Advanced	0.017321440398628395	Mt
2020	import_domestic	GHG	Agriculture, forestry & fishing	Developing	0.09204095708095131	Mt
2020	import_domestic	GHG	Agriculture, forestry & fishing	Norway	0.0032933868140755194	Mt
2020	import_domestic	GHG	Business Services	Europe	0.48542742380980325	Mt
2020	import_domestic	GHG	Business Services	Advanced	0.1144847751355863	Mt
2020	import_domestic	GHG	Business Services	Developing	0.8301136918213089	Mt
2020	import_domestic	GHG	Business Services	Norway	0.0164129954928103	Mt
2020	import_domestic	GHG	Construction	Europe	0.009524037500201494	Mt
2020	import_domestic	GHG	Construction	Advanced	0.0024193086838364	Mt
2020	import_domestic	GHG	Construction	Developing	0.0214628919932805	Mt
2020	import_domestic	GHG	Construction	Norway	0.0003254571971115	Mt
2020	import_domestic	GHG	Electrical & machinery	Europe	0.015958824110172527	Mt
2020	import_domestic	GHG	Electrical & machinery	Advanced	0.009183512168056313	Mt
2020	import_domestic	GHG	Electrical & machinery	Developing	0.060238869749586206	Mt
2020	import_domestic	GHG	Electrical & machinery	Norway	0.0003902571643304	Mt
2020	import_domestic	GHG	Electricity, gas & water	Europe	0.108768038715323	Mt
2020	import_domestic	GHG	Electricity, gas & water	Advanced	0.0297551194206797	Mt
2020	import_domestic	GHG	Electricity, gas & water	Developing	0.17376534115314782	Mt
2020	import_domestic	GHG	Electricity, gas & water	Norway	0.0030887385257711	Mt
2020	import_domestic	GHG	Food, beverages & tobacco	Europe	0.6741926785885201	Mt
2020	import_domestic	GHG	Food, beverages & tobacco	Advanced	0.1270581009979868	Mt
2020	import_domestic	GHG	Food, beverages & tobacco	Developing	0.7722177712883764	Mt
2020	import_domestic	GHG	Food, beverages & tobacco	Norway	0.0167240396495302	Mt
2020	import_domestic	GHG	Metal & metal products	Europe	0.013959852315642186	Mt
2020	import_domestic	GHG	Metal & metal products	Advanced	0.00986899924422115	Mt
2020	import_domestic	GHG	Metal & metal products	Developing	0.03215622853916659	Mt
2020	import_domestic	GHG	Metal & metal products	Norway	0.0003531441280889926	Mt
2020	import_domestic	GHG	Mining & quarrying	Europe	0.008622214693151909	Mt
2020	import_domestic	GHG	Mining & quarrying	Advanced	0.0031396562365977	Mt
2020	import_domestic	GHG	Mining & quarrying	Developing	0.01529003804320231	Mt
2020	import_domestic	GHG	Mining & quarrying	Norway	0.0003748468680521	Mt
2020	import_domestic	GHG	Other manufacturing & recycl.	Europe	0.024697985937213552	Mt
2020	import_domestic	GHG	Other manufacturing & recycl.	Advanced	0.011161011531396656	Mt
2020	import_domestic	GHG	Other manufacturing & recycl.	Developing	0.06463173305561715	Mt
2020	import_domestic	GHG	Other manufacturing & recycl.	Norway	0.000773980361786994	Mt
2020	import_domestic	GHG	Petroleum, chem & non-met	Europe	0.09841616065790075	Mt
2020	import_domestic	GHG	Petroleum, chem & non-met	Advanced	0.03944530254746051	Mt
2020	import_domestic	GHG	Petroleum, chem & non-met	Developing	0.2045954203242413	Mt
2020	import_domestic	GHG	Petroleum, chem & non-met	Norway	0.0057199052567759	Mt
2020	import_domestic	GHG	Public services	Europe	0.13103333589635605	Mt
2020	import_domestic	GHG	Public services	Advanced	0.0423768977462732	Mt
2020	import_domestic	GHG	Public services	Developing	0.24424624814060542	Mt
2020	import_domestic	GHG	Public services	Norway	0.0085721194683716	Mt
2020	import_domestic	GHG	Recreation; other services	Europe	0.0633187572390905	Mt
2020	import_domestic	GHG	Recreation; other services	Advanced	0.019293664131742883	Mt
2020	import_domestic	GHG	Recreation; other services	Developing	0.18436838554808452	Mt
2020	import_domestic	GHG	Recreation; other services	Norway	0.0029691865770767006	Mt
2020	import_domestic	GHG	Textiles & wearing apparel	Europe	0.011856894748591836	Mt
2020	import_domestic	GHG	Textiles & wearing apparel	Advanced	0.004199272303874	Mt
2020	import_domestic	GHG	Textiles & wearing apparel	Developing	0.0326259165511309	Mt
2020	import_domestic	GHG	Textiles & wearing apparel	Norway	0.0005091988686636	Mt
2020	import_domestic	GHG	Transport	Europe	0.188649617123385	Mt
