year	component	emission	sector	value	unit
2012	footprint_gross_imports	CO2	Mining & quarrying	1290.8175025782664	kt
2012	footprint_gross_imports	CO2	Transport equipment	4331.645343773245	kt
2012	footprint_gross_imports	CO2	Wood, paper & publishing	2766.4688925033734	kt
2012	footprint_gross_imports	CO2	Textiles & wearing apparel	3808.9138204205465	kt
2012	footprint_gross_imports	GHG	Wholesale, retail & hospitality	5.124435561013641	Mt
2012	footprint_gross_imports	GHG	Business Services	3.7167170331399366	Mt
2012	footprint_gross_imports	GHG	Transport	6.60997253009722	Mt
2012	footprint_gross_imports	GHG	Metal & metal products	12.760721873434214	Mt
2012	footprint_gross_imports	GHG	Petroleum, chem & non-met	16.422269669878375	Mt
2012	footprint_gross_imports	GHG	Electrical & machinery	16.2785658349285	Mt
2012	footprint_gross_imports	GHG	Construction	0.1507829799918904	Mt
2012	footprint_gross_imports	GHG	Recreation; other services	0.1155755602481662	Mt
2012	footprint_gross_imports	GHG	Public services	0.0	Mt
2012	footprint_gross_imports	GHG	Electricity, gas & water	2.6571166405743467	Mt
2012	footprint_gross_imports	GHG	Agriculture, forestry & fishing	2.521605495043974	Mt
2012	footprint_gross_imports	GHG	Food, beverages & tobacco	3.973517163535463	Mt
2012	footprint_gross_imports	GHG	Other manufacturing & recycl.	7.160815615978086	Mt
2012	footprint_gross_imports	GHG	Mining & quarrying	3.0067899660347224	Mt
2012	footprint_gross_imports	GHG	Transport equipment	5.337756880971676	Mt
2012	footprint_gross_imports	GHG	Wood, paper & publishing	3.4551326048076025	Mt
2012	footprint_gross_imports	GHG	Textiles & wearing apparel	5.071835800299395	Mt
2012	footprint_gross_imports	HFC	Wholesale, retail & hospitality	84867.22181351772	t CO2-eq
2012	footprint_gross_imports	HFC	Business Services	75409.50127659793	t CO2-eq
2012	footprint_gross_imports	HFC	Transport	61174.811558854984	t CO2-eq
2012	footprint_gross_imports	HFC	Metal & metal products	271812.70678534673	t CO2-eq
2012	footprint_gross_imports	HFC	Petroleum, chem & non-met	593003.9000191496	t CO2-eq
2012	footprint_gross_imports	HFC	Electrical & machinery	282073.3457443913	t CO2-eq
2012	footprint_gross_imports	HFC	Construction	2692.8498877397265	t CO2-eq
2012	footprint_gross_imports	HFC	Recreation; other services	1804.2627813922616	t CO2-eq
2012	footprint_gross_imports	HFC	Public services	0.0	t CO2-eq
2012	footprint_gross_imports	HFC	Electricity, gas & water	34305.821211507515	t CO2-eq
2012	footprint_gross_imports	HFC	Agriculture, forestry & fishing	82838.74336587515	t CO2-eq
2012	footprint_gross_imports	HFC	Food, beverages & tobacco	84883.81995858143	t CO2-eq
2012	footprint_gross_imports	HFC	Other manufacturing & recycl.	95630.087925216	t CO2-eq
2012	footprint_gross_imports	HFC	Mining & quarrying	208621.6207304665	t CO2-eq
2012	footprint_gross_imports	HFC	Transport equipment	101663.79865372596	t CO2-eq
